visitorid,itemid,date_time,purchase,num_categoryid,num_parentid,dayofweek,hour,week,previous_view,previous_transaction
165426,60429,2015-08-11 13:15:18.484,0,1,1,1,13,33,0,0
318146,93873,2015-08-11 13:28:41.239,0,1,1,1,13,33,0,0
1311530,117102,2015-08-11 13:35:10.477,0,1,1,1,13,33,0,0
1006601,320759,2015-08-11 13:41:51.046,0,1,1,1,13,33,0,0
747475,334601,2015-08-11 13:45:09.867,0,1,1,1,13,33,0,0
1212071,444190,2015-08-11 13:46:05.561,1,1,1,1,13,33,1,0
301413,85909,2015-08-11 13:51:43.932,0,1,1,1,13,33,0,0
40024,117075,2015-08-11 13:58:15.419,1,1,1,1,13,33,0,0
351661,461686,2015-08-11 13:59:14.504,1,1,1,1,13,33,0,0
213099,201816,2015-08-11 14:09:09.425,0,1,1,1,14,33,0,0
386187,101698,2015-08-11 14:28:28.393,0,1,1,1,14,33,0,0
192876,94109,2015-08-11 14:30:20.398,0,2,2,1,14,33,0,0
312439,331567,2015-08-11 14:30:48.259,0,1,1,1,14,33,0,0
1189339,161205,2015-08-11 14:36:47.143,1,1,1,1,14,33,1,0
1189339,464496,2015-08-11 14:36:47.143,1,1,1,1,14,33,1,0
1189339,73421,2015-08-11 14:36:47.159,1,1,1,1,14,33,1,2
1189339,311244,2015-08-11 14:36:47.205,1,1,1,1,14,33,1,3
512826,412041,2015-08-11 14:37:57.990,0,1,1,1,14,33,0,0
286485,55955,2015-08-11 14:39:29.470,0,1,1,1,14,33,0,0
781986,230911,2015-08-11 14:40:10.725,0,1,1,1,14,33,0,0
1126945,239145,2015-08-11 14:45:00.091,0,1,1,1,14,33,0,0
1134832,143346,2015-08-11 14:49:28.598,0,1,1,1,14,33,0,0
1287520,189725,2015-08-11 14:51:41.353,0,1,1,1,14,33,0,0
588708,48744,2015-08-11 14:59:38.846,1,1,1,1,14,33,1,1
588708,48744,2015-08-11 14:59:47.955,1,1,1,1,14,33,1,2
1108631,130725,2015-08-11 15:03:34.944,0,1,1,1,15,33,0,9
237808,132845,2015-08-11 15:04:49.270,0,1,1,1,15,33,0,0
970345,422417,2015-08-11 15:05:17.352,1,1,1,1,15,33,1,0
1017290,360095,2015-08-11 15:08:23.759,0,1,1,1,15,33,0,0
152963,408451,2015-08-11 15:13:30.674,1,1,1,1,15,33,1,74
1229254,133224,2015-08-11 15:25:19.267,1,1,1,1,15,33,1,0
1355275,246610,2015-08-11 15:25:27.792,1,1,1,1,15,33,1,0
152963,138661,2015-08-11 15:26:03.914,1,1,1,1,15,33,1,75
182550,239738,2015-08-11 15:27:28.051,0,1,1,1,15,33,0,0
904675,138201,2015-08-11 15:29:41.695,0,1,1,1,15,33,0,0
654496,364762,2015-08-11 15:30:03.539,1,1,1,1,15,33,1,1
1232884,195901,2015-08-11 15:36:54.693,1,1,1,1,15,33,1,0
1294121,27283,2015-08-11 15:42:48.495,0,1,1,1,15,33,0,0
384345,368403,2015-08-11 15:43:03.308,1,1,1,1,15,33,1,0
931900,298771,2015-08-11 15:53:42.003,1,1,1,1,15,33,1,1
1218480,248626,2015-08-11 15:54:16.013,1,1,1,1,15,33,1,1
1289623,187026,2015-08-11 15:58:44.904,0,1,1,1,15,33,0,0
1119416,125831,2015-08-11 15:59:17.687,0,1,1,1,15,33,0,0
1289623,114788,2015-08-11 16:00:07.305,0,1,1,1,16,33,0,0
901035,356768,2015-08-11 16:02:48.856,0,1,1,1,16,33,0,0
568921,37029,2015-08-11 16:04:37.296,0,1,1,1,16,33,0,0
256094,464895,2015-08-11 16:04:44.046,1,2,1,1,16,33,1,1
1286090,121017,2015-08-11 16:10:49.685,1,1,1,1,16,33,1,0
1126945,131080,2015-08-11 16:11:27.183,1,1,1,1,16,33,1,0
1049819,257070,2015-08-11 16:18:01.942,0,1,1,1,16,33,0,0
765671,30689,2015-08-11 16:22:12.674,1,1,1,1,16,33,1,0
856584,88806,2015-08-11 16:22:59.485,1,1,1,1,16,33,0,0
856584,214183,2015-08-11 16:22:59.547,1,1,1,1,16,33,0,1
856584,57744,2015-08-11 16:22:59.547,1,1,1,1,16,33,0,1
530794,280505,2015-08-11 16:25:09.263,0,1,1,1,16,33,0,0
839761,316722,2015-08-11 16:28:58.754,1,1,1,1,16,33,1,0
860107,322717,2015-08-11 16:29:26.461,0,1,1,1,16,33,0,0
50340,8411,2015-08-11 16:31:07.596,1,1,1,1,16,33,1,0
793757,332691,2015-08-11 16:31:11.065,0,1,1,1,16,33,0,0
1017137,286620,2015-08-11 16:32:29.109,1,1,1,1,16,33,1,1
734537,396913,2015-08-11 16:35:49.018,0,1,1,1,16,33,0,0
263783,299038,2015-08-11 16:38:14.127,1,1,1,1,16,33,1,0
182994,275729,2015-08-11 16:39:42.693,1,1,1,1,16,33,1,0
781189,186256,2015-08-11 16:47:21.830,1,1,1,1,16,33,1,0
221831,400946,2015-08-11 16:48:32.990,0,1,1,1,16,33,0,0
1254932,380237,2015-08-11 16:52:00.262,0,1,1,1,16,33,0,0
1320263,102960,2015-08-11 16:54:50.314,0,2,2,1,16,33,0,0
1323274,357030,2015-08-11 16:59:17.599,0,1,1,1,16,33,0,0
129642,298771,2015-08-11 17:00:03.417,1,1,1,1,17,33,1,0
954836,77148,2015-08-11 17:00:11.136,1,1,1,1,17,33,0,0
292569,388536,2015-08-11 17:00:33.391,0,2,1,1,17,33,0,0
152963,119736,2015-08-11 17:02:48.859,1,1,1,1,17,33,1,76
152963,259962,2015-08-11 17:02:48.859,1,1,1,1,17,33,1,76
861299,235673,2015-08-11 17:04:51.491,1,1,1,1,17,33,1,134
530559,6792,2015-08-11 17:09:39.193,1,1,1,1,17,33,1,185
499477,448847,2015-08-11 17:14:46.246,0,1,1,1,17,33,0,0
502411,227465,2015-08-11 17:16:42.590,0,1,1,1,17,33,0,0
861299,418366,2015-08-11 17:25:11.671,1,1,1,1,17,33,1,135
1262275,41963,2015-08-11 17:25:17.907,0,1,1,1,17,33,0,0
530559,258600,2015-08-11 17:26:27.366,1,1,1,1,17,33,1,186
530559,356718,2015-08-11 17:26:27.397,1,1,1,1,17,33,1,187
7691,246934,2015-08-11 17:27:00.308,0,1,1,1,17,33,0,0
967381,183313,2015-08-11 17:31:07.011,0,1,1,1,17,33,0,0
152963,25025,2015-08-11 17:37:49.922,1,1,1,1,17,33,1,78
858324,416017,2015-08-11 17:40:15.271,1,1,1,1,17,33,1,0
1256214,399518,2015-08-11 17:41:11.808,0,1,1,1,17,33,0,0
1150058,257040,2015-08-11 17:41:43.813,0,1,1,1,17,33,0,0
1119271,148545,2015-08-11 17:42:59.525,0,1,1,1,17,33,0,0
895783,97885,2015-08-11 17:43:30.886,0,2,2,1,17,33,0,0
1276617,420960,2015-08-11 17:49:06.267,1,1,1,1,17,33,0,0
1217330,271887,2015-08-11 17:56:48.304,1,1,1,1,17,33,0,0
1289569,85377,2015-08-11 18:01:49.537,1,1,1,1,18,33,1,0
1289569,365758,2015-08-11 18:01:49.943,1,1,1,1,18,33,0,1
1289569,225572,2015-08-11 18:01:50.021,1,1,1,1,18,33,0,2
90551,457843,2015-08-11 18:06:25.878,0,1,1,1,18,33,0,0
822922,139487,2015-08-11 18:08:27.190,0,1,1,1,18,33,0,0
399924,183068,2015-08-11 18:09:12.742,0,1,1,1,18,33,0,0
201009,410286,2015-08-11 18:10:15.786,0,1,1,1,18,33,0,0
906971,259962,2015-08-11 18:13:05.596,1,1,1,1,18,33,1,0
282371,268979,2015-08-11 18:13:13.238,0,1,1,1,18,33,0,0
213467,1382,2015-08-11 18:15:12.336,1,1,1,1,18,33,1,0
536192,86342,2015-08-11 18:17:36.116,0,1,1,1,18,33,0,0
901044,353736,2015-08-11 18:18:50.862,0,1,1,1,18,33,0,0
931900,13951,2015-08-11 18:21:07.558,1,1,1,1,18,33,1,2
780301,235673,2015-08-11 18:27:13.700,1,1,1,1,18,33,1,0
420692,260539,2015-08-11 18:33:24.627,0,1,1,1,18,33,0,0
981323,138427,2015-08-11 18:33:59.411,1,1,1,1,18,33,0,0
861299,382437,2015-08-11 18:37:07.331,1,2,2,1,18,33,1,136
899510,216986,2015-08-11 18:39:23.334,0,1,1,1,18,33,0,0
386495,320683,2015-08-11 18:48:04.895,0,1,1,1,18,33,0,0
699608,358413,2015-08-11 18:56:55.545,0,1,1,1,18,33,0,0
406902,234260,2015-08-11 18:57:00.718,1,1,1,1,18,33,1,0
1379580,444247,2015-08-11 19:00:11.772,0,1,1,1,19,33,0,0
142574,372855,2015-08-11 19:03:58.286,0,1,1,1,19,33,0,0
96908,29936,2015-08-11 19:22:38.593,0,1,1,1,19,33,0,0
152963,55955,2015-08-11 19:27:19.415,1,1,1,1,19,33,1,79
974052,392175,2015-08-11 19:31:37.109,0,1,1,1,19,33,0,0
1090124,377327,2015-08-11 19:35:49.915,1,1,1,1,19,33,0,0
454343,90866,2015-08-11 19:37:51.288,0,1,1,1,19,33,0,0
167506,260203,2015-08-11 19:39:07.239,1,1,1,1,19,33,1,0
209536,43577,2015-08-11 19:42:00.531,0,1,1,1,19,33,0,0
152963,314285,2015-08-11 19:42:13.700,1,1,1,1,19,33,1,80
417522,31058,2015-08-11 19:42:42.487,0,1,1,1,19,33,0,0
700327,131080,2015-08-11 19:51:03.312,1,1,1,1,19,33,1,0
1002107,202268,2015-08-11 19:58:37.011,1,1,1,1,19,33,0,0
1285573,29890,2015-08-11 20:02:49.940,0,1,1,1,20,33,0,0
861299,394974,2015-08-11 20:04:16.677,1,2,1,1,20,33,0,137
1137376,180959,2015-08-11 20:17:01.493,0,1,1,1,20,33,0,0
1215885,127278,2015-08-11 20:18:42.513,0,1,1,1,20,33,0,0
685585,359529,2015-08-11 20:19:15.437,0,2,1,1,20,33,0,0
610608,315747,2015-08-11 20:21:38.491,0,1,1,1,20,33,0,0
1281998,396591,2015-08-11 20:21:39.409,0,1,1,1,20,33,0,0
746878,149127,2015-08-11 20:24:14.220,0,1,1,1,20,33,0,0
849954,466165,2015-08-11 20:25:39.193,0,1,1,1,20,33,0,0
579456,281811,2015-08-11 20:27:27.852,0,1,1,1,20,33,0,0
891996,301883,2015-08-11 20:40:35.799,0,1,1,1,20,33,0,0
358780,57396,2015-08-11 20:41:29.727,0,2,2,1,20,33,0,0
26032,19912,2015-08-11 20:45:02.846,1,1,1,1,20,33,1,0
755636,394678,2015-08-11 20:46:31.421,1,1,1,1,20,33,1,0
1354560,118914,2015-08-11 20:56:18.724,1,1,1,1,20,33,1,0
1248598,292036,2015-08-11 21:04:06.902,0,1,1,1,21,33,0,0
756269,107778,2015-08-11 21:06:18.600,0,1,1,1,21,33,0,0
214105,310233,2015-08-11 21:06:38.569,1,1,1,1,21,33,1,0
214105,275219,2015-08-11 21:06:38.600,1,2,2,1,21,33,1,1
931900,219260,2015-08-11 21:08:08.113,1,1,1,1,21,33,1,3
931900,456056,2015-08-11 21:08:08.113,1,1,1,1,21,33,0,3
1108631,310233,2015-08-11 21:11:08.741,0,1,1,1,21,33,0,9
152963,410582,2015-08-11 21:11:43.161,1,1,1,1,21,33,1,81
1324948,179612,2015-08-11 21:14:25.635,1,1,1,1,21,33,1,0
759887,103156,2015-08-11 21:26:23.477,0,1,1,1,21,33,0,0
1108631,370037,2015-08-11 21:27:35.385,1,1,1,1,21,33,1,9
14576,408132,2015-08-11 21:31:45.631,0,1,1,1,21,33,0,0
1342060,165453,2015-08-11 21:35:18.027,0,1,1,1,21,33,0,0
102310,33392,2015-08-11 21:37:48.483,0,1,1,1,21,33,0,0
896560,437541,2015-08-11 21:46:14.184,0,1,1,1,21,33,0,0
83537,165170,2015-08-11 21:51:42.607,0,1,1,1,21,33,0,0
1288519,333913,2015-08-11 21:52:50.315,0,1,1,1,21,33,0,0
818519,8347,2015-08-11 21:56:40.358,0,1,1,1,21,33,0,0
1108631,119744,2015-08-11 21:57:53.094,1,1,1,1,21,33,0,10
152963,54558,2015-08-11 22:04:17.967,1,1,1,1,22,33,1,82
200454,23683,2015-08-11 22:08:13.766,1,1,1,1,22,33,0,0
152963,458365,2015-08-11 22:14:02.169,1,1,1,1,22,33,1,83
856489,334800,2015-08-11 22:21:32.275,0,2,1,1,22,33,0,0
856489,334800,2015-08-11 22:21:32.275,1,2,1,1,22,33,0,0
221485,387677,2015-08-11 22:28:01.119,0,1,1,1,22,33,0,0
348159,390984,2015-08-11 22:30:36.699,1,1,1,1,22,33,1,0
297006,247409,2015-08-11 22:33:06.456,0,1,1,1,22,33,0,0
486538,100199,2015-08-11 22:33:29.111,1,1,1,1,22,33,1,0
861299,457412,2015-08-11 22:40:39.433,1,1,1,1,22,33,1,138
1233065,242905,2015-08-11 22:44:38.197,0,1,1,1,22,33,0,0
1367426,458501,2015-08-11 22:44:46.650,1,1,1,1,22,33,1,0
1367426,15327,2015-08-11 22:44:46.650,1,1,1,1,22,33,1,0
1367426,282528,2015-08-11 22:44:46.650,1,1,1,1,22,33,1,0
1367426,222580,2015-08-11 22:44:46.650,1,1,1,1,22,33,1,0
563526,403969,2015-08-11 22:47:41.797,0,1,1,1,22,33,0,0
485774,153687,2015-08-11 22:49:36.429,0,1,1,1,22,33,0,0
141931,171680,2015-08-11 22:52:56.916,0,1,1,1,22,33,0,0
315186,382400,2015-08-11 22:54:38.817,0,1,1,1,22,33,0,0
107998,69799,2015-08-11 22:56:18.421,1,1,1,1,22,33,1,0
1372935,119087,2015-08-11 22:59:38.281,0,1,1,1,22,33,0,0
886677,119064,2015-08-11 23:09:37.273,0,1,1,1,23,33,0,0
1002677,377635,2015-08-11 23:12:59.131,0,2,1,1,23,33,0,0
686012,141755,2015-08-11 23:14:51.360,1,1,1,1,23,33,1,0
152963,384302,2015-08-11 23:15:26.355,1,1,1,1,23,33,1,84
223084,37554,2015-08-11 23:17:25.225,0,1,1,1,23,33,0,0
861968,466799,2015-08-11 23:19:50.485,0,1,1,1,23,33,0,0
588445,307564,2015-08-11 23:20:43.768,1,1,1,1,23,33,0,0
518659,349318,2015-08-11 23:21:52.529,1,1,1,1,23,33,1,14
855713,403564,2015-08-11 23:21:57.975,1,1,1,1,23,33,0,2
686012,188227,2015-08-11 23:26:23.782,1,1,1,1,23,33,1,1
892013,394883,2015-08-11 23:27:02.763,0,1,1,1,23,33,0,0
666674,346877,2015-08-11 23:33:06.826,0,1,1,1,23,33,0,0
1184566,116619,2015-08-11 23:36:19.880,0,1,1,1,23,33,0,0
1117312,297726,2015-08-11 23:44:24.358,1,1,1,1,23,33,1,0
1135243,176080,2015-08-11 23:54:50.151,0,1,1,1,23,33,0,0
1371363,80330,2015-08-11 23:59:38.848,0,1,1,1,23,33,0,0
1371363,80330,2015-08-11 23:59:38.848,0,1,1,1,23,33,0,0
861299,101617,2015-08-12 00:00:18.841,1,1,1,2,0,33,1,139
1108631,249230,2015-08-12 00:08:05.406,0,1,1,2,0,33,0,11
1108631,66448,2015-08-12 00:19:41.455,1,1,1,2,0,33,1,11
142066,50575,2015-08-12 00:45:57.164,0,1,1,2,0,33,0,0
861299,448986,2015-08-12 00:58:51.127,1,1,1,2,0,33,1,140
706455,7446,2015-08-12 01:06:50.224,0,1,1,2,1,33,0,0
62110,296375,2015-08-12 01:11:06.819,0,1,1,2,1,33,0,0
462618,169239,2015-08-12 01:12:09.469,0,1,1,2,1,33,0,0
295182,420960,2015-08-12 01:21:59.886,1,1,1,2,1,33,1,0
686012,321293,2015-08-12 01:35:44.908,1,1,1,2,1,33,1,2
632772,463490,2015-08-12 01:39:49.979,0,1,1,2,1,33,0,0
1384333,358513,2015-08-12 01:41:14.770,0,1,1,2,1,33,0,0
1249458,160665,2015-08-12 01:41:39.522,0,1,1,2,1,33,0,0
904265,466342,2015-08-12 01:46:04.637,1,1,1,2,1,33,1,0
1057684,3020,2015-08-12 01:50:48.678,0,1,1,2,1,33,0,0
281703,461686,2015-08-12 01:57:45.055,1,1,1,2,1,33,1,0
1254385,60429,2015-08-12 02:04:13.634,0,1,1,2,2,33,0,1
420861,426479,2015-08-12 02:10:09.703,0,1,1,2,2,33,0,0
530559,114070,2015-08-12 02:13:08.928,1,1,1,2,2,33,1,188
530559,265920,2015-08-12 02:13:08.928,1,1,1,2,2,33,0,188
530559,157743,2015-08-12 02:13:09.053,1,1,1,2,2,33,1,190
530559,56323,2015-08-12 02:16:27.636,1,1,1,2,2,33,0,191
15884,60721,2015-08-12 02:23:50.098,0,2,2,2,2,33,0,0
1322515,237952,2015-08-12 02:24:15.926,0,1,1,2,2,33,0,0
426727,405380,2015-08-12 02:32:03.953,0,1,1,2,2,33,0,0
1186314,186573,2015-08-12 02:34:10.770,0,1,1,2,2,33,0,0
863549,371204,2015-08-12 02:35:08.589,1,1,1,2,2,33,0,0
863549,7130,2015-08-12 02:35:08.605,0,1,1,2,2,33,0,1
863549,7130,2015-08-12 02:35:08.605,1,1,1,2,2,33,0,1
492432,63651,2015-08-12 02:37:28.858,0,2,2,2,2,33,0,0
492432,382419,2015-08-12 02:41:59.802,1,1,1,2,2,33,1,0
691390,322737,2015-08-12 02:42:01.053,0,1,1,2,2,33,0,0
1154105,362160,2015-08-12 02:43:34.539,0,1,1,2,2,33,0,0
56314,310346,2015-08-12 02:46:08.273,0,2,2,2,2,33,0,0
1008611,461843,2015-08-12 02:47:45.321,0,1,1,2,2,33,0,0
393929,365441,2015-08-12 02:53:26.893,0,1,1,2,2,33,0,0
223713,96924,2015-08-12 02:53:53.695,0,1,1,2,2,33,0,0
189853,390648,2015-08-12 02:53:54.878,0,1,1,2,2,33,0,0
787029,347198,2015-08-12 03:01:01.840,0,3,3,2,3,33,0,0
33142,54711,2015-08-12 03:18:28.513,0,1,1,2,3,33,0,0
924250,164941,2015-08-12 03:19:33.415,0,1,1,2,3,33,0,0
262414,5792,2015-08-12 03:27:15.090,0,1,1,2,3,33,0,0
1215171,310944,2015-08-12 03:53:12.916,1,1,1,2,3,33,1,0
404209,343339,2015-08-12 04:12:59.403,0,1,1,2,4,33,0,0
1320394,189356,2015-08-12 04:15:29.855,1,2,1,2,4,33,1,0
561102,329833,2015-08-12 04:16:59.692,0,1,1,2,4,33,0,0
606479,287505,2015-08-12 04:20:02.663,0,1,1,2,4,33,0,0
479716,215513,2015-08-12 04:26:52.989,0,1,1,2,4,33,0,0
223972,328548,2015-08-12 04:29:54.608,1,1,1,2,4,33,1,0
1103457,130725,2015-08-12 04:33:25.612,0,1,1,2,4,33,0,0
18424,77640,2015-08-12 04:33:56.102,1,1,1,2,4,33,1,0
18424,222697,2015-08-12 04:33:56.102,1,1,1,2,4,33,1,0
928854,9759,2015-08-12 04:36:29.652,0,1,1,2,4,33,0,0
1226538,11663,2015-08-12 04:37:23.098,0,1,1,2,4,33,0,0
442967,184716,2015-08-12 04:38:25.076,0,1,1,2,4,33,0,0
391281,391189,2015-08-12 05:05:57.157,1,1,1,2,5,33,1,0
757986,222721,2015-08-12 05:08:46.924,0,1,1,2,5,33,0,0
1183793,106741,2015-08-12 05:16:16.469,1,1,1,2,5,33,0,0
291905,396491,2015-08-12 05:17:40.374,0,1,1,2,5,33,0,0
1298077,178855,2015-08-12 05:21:26.251,0,1,1,2,5,33,0,0
913057,332965,2015-08-12 05:29:57.658,0,1,1,2,5,33,0,0
751418,377869,2015-08-12 05:39:52.632,1,1,1,2,5,33,0,0
1005785,283426,2015-08-12 06:24:46.181,0,1,1,2,6,33,0,0
1260275,319900,2015-08-12 06:29:44.470,1,1,1,2,6,33,1,0
938190,334920,2015-08-12 06:44:03.102,0,1,1,2,6,33,0,0
515730,397936,2015-08-12 06:45:40.880,0,1,1,2,6,33,0,0
131900,26169,2015-08-12 06:46:29.231,0,1,1,2,6,33,0,0
1284857,178102,2015-08-12 06:46:30.144,0,1,1,2,6,33,0,0
931620,197192,2015-08-12 07:02:07.963,0,1,1,2,7,33,0,0
595640,248455,2015-08-12 07:25:45.467,1,1,1,2,7,33,1,0
1135581,408310,2015-08-12 07:38:01.141,0,1,1,2,7,33,0,0
852454,262950,2015-08-12 07:59:03.505,0,1,1,2,7,33,0,0
1169376,27264,2015-08-12 08:32:51.030,0,1,1,2,8,33,0,0
1279256,68000,2015-08-12 09:23:59.751,0,2,2,2,9,33,0,0
87068,334908,2015-08-12 09:47:22.526,0,1,1,2,9,33,0,0
1341662,298647,2015-08-12 10:19:38.329,0,1,1,2,10,33,0,0
305582,201419,2015-08-12 10:35:34.913,0,1,1,2,10,33,0,0
251672,27248,2015-08-12 10:36:15.566,0,1,1,2,10,33,0,0
622278,122350,2015-08-12 10:42:37.953,0,1,1,2,10,33,0,0
883727,91814,2015-08-12 12:01:09.484,0,1,1,2,12,33,0,0
593573,264706,2015-08-12 12:16:14.275,0,1,1,2,12,33,0,0
854519,76388,2015-08-12 12:30:27.892,0,1,1,2,12,33,0,0
770651,358594,2015-08-12 12:37:59.514,1,1,1,2,12,33,1,0
770651,358594,2015-08-12 12:38:45.093,1,1,1,2,12,33,1,1
200128,390036,2015-08-12 12:49:53.551,0,1,1,2,12,33,0,0
1397653,160116,2015-08-12 13:22:21.880,1,1,1,2,13,33,1,0
111434,365725,2015-08-12 13:40:13.206,0,1,1,2,13,33,0,0
276034,302433,2015-08-12 13:42:05.850,1,1,1,2,13,33,0,0
920928,162745,2015-08-12 13:54:19.036,0,1,1,2,13,33,0,0
889526,435618,2015-08-12 14:00:52.777,1,1,1,2,14,33,1,0
1196322,377869,2015-08-12 14:11:00.403,1,1,1,2,14,33,1,0
132168,378893,2015-08-12 14:14:32.117,1,1,1,2,14,33,0,0
360287,138352,2015-08-12 14:17:06.750,0,1,1,2,14,33,0,0
772225,89775,2015-08-12 14:17:42.841,0,1,1,2,14,33,0,0
367078,83533,2015-08-12 14:40:24.382,0,1,1,2,14,33,0,0
283477,306161,2015-08-12 14:42:02.575,1,1,1,2,14,33,0,0
283477,334401,2015-08-12 14:42:02.669,1,1,1,2,14,33,0,1
283477,281717,2015-08-12 14:42:02.669,1,1,1,2,14,33,1,1
283477,123995,2015-08-12 14:42:02.669,1,1,1,2,14,33,1,1
283477,260966,2015-08-12 14:42:02.669,1,1,1,2,14,33,0,1
283477,171875,2015-08-12 14:42:02.685,1,1,1,2,14,33,0,5
239282,390817,2015-08-12 14:44:11.561,0,1,1,2,14,33,0,0
372270,1028,2015-08-12 14:50:43.833,0,1,1,2,14,33,0,0
160336,44788,2015-08-12 14:54:53.919,0,2,2,2,14,33,0,0
777469,104476,2015-08-12 14:59:51.670,0,1,1,2,14,33,0,0
865418,163763,2015-08-12 15:00:35.288,0,2,2,2,15,33,0,0
411568,205553,2015-08-12 15:10:39.126,0,1,1,2,15,33,0,0
1108631,359040,2015-08-12 15:15:29.083,1,1,1,2,15,33,1,12
723300,465511,2015-08-12 15:16:09.610,0,1,1,2,15,33,0,0
410384,431417,2015-08-12 15:22:04.408,0,1,1,2,15,33,0,0
1335601,375157,2015-08-12 15:24:37.403,1,1,1,2,15,33,1,0
1385073,322489,2015-08-12 15:27:32.836,1,1,1,2,15,33,1,72
463561,207380,2015-08-12 15:29:54.663,0,1,1,2,15,33,0,0
380635,269301,2015-08-12 15:33:45.825,1,1,1,2,15,33,1,0
942096,118752,2015-08-12 15:36:45.650,1,1,1,2,15,33,1,0
733203,252344,2015-08-12 15:37:41.753,0,1,1,2,15,33,0,0
686012,15938,2015-08-12 15:43:05.897,1,1,1,2,15,33,1,3
471743,377500,2015-08-12 15:43:24.245,0,1,1,2,15,33,0,0
1385073,260257,2015-08-12 15:45:11.512,1,1,1,2,15,33,1,73
1108631,279720,2015-08-12 15:46:06.227,1,1,1,2,15,33,1,14
66082,394678,2015-08-12 15:47:47.523,0,1,1,2,15,33,0,0
465427,378933,2015-08-12 15:48:01.855,1,1,1,2,15,33,1,0
1009644,222097,2015-08-12 16:02:21.804,1,1,1,2,16,33,1,0
599326,170405,2015-08-12 16:03:17.582,0,1,1,2,16,33,0,0
16424,69407,2015-08-12 16:03:55.206,0,1,1,2,16,33,0,0
16424,255598,2015-08-12 16:10:42.431,0,1,1,2,16,33,0,0
1385073,277490,2015-08-12 16:14:13.661,1,1,1,2,16,33,1,74
1385073,119736,2015-08-12 16:14:13.723,1,1,1,2,16,33,0,75
1347260,370653,2015-08-12 16:17:09.374,0,1,1,2,16,33,0,0
743057,419328,2015-08-12 16:24:22.320,0,1,1,2,16,33,0,0
230997,203908,2015-08-12 16:26:46.566,0,1,1,2,16,33,0,0
514086,309778,2015-08-12 16:34:37.455,0,1,1,2,16,33,0,0
186,49029,2015-08-12 16:34:57.040,1,2,2,2,16,33,0,0
1071124,62549,2015-08-12 16:42:33.146,1,1,1,2,16,33,1,0
1085306,102880,2015-08-12 16:44:43.487,0,1,1,2,16,33,0,0
1385073,869,2015-08-12 16:46:11.671,1,1,1,2,16,33,1,76
1172832,455783,2015-08-12 16:52:44.992,1,1,1,2,16,33,1,0
1121776,100367,2015-08-12 16:53:12.102,1,1,1,2,16,33,1,0
1311290,306590,2015-08-12 16:54:40.267,0,1,1,2,16,33,0,0
46841,167769,2015-08-12 16:56:42.771,1,1,1,2,16,33,1,0
958899,351044,2015-08-12 16:58:15.852,0,1,1,2,16,33,0,0
650670,374962,2015-08-12 16:59:47.032,1,1,1,2,16,33,1,0
861299,381200,2015-08-12 16:59:49.333,1,1,1,2,16,33,1,141
806008,262481,2015-08-12 17:00:15.818,0,1,1,2,17,33,0,0
146547,222082,2015-08-12 17:01:14.109,1,1,1,2,17,33,0,0
146547,75482,2015-08-12 17:01:14.156,1,1,1,2,17,33,0,1
861299,448494,2015-08-12 17:03:55.280,1,1,1,2,17,33,1,142
57559,421788,2015-08-12 17:05:27.033,1,1,1,2,17,33,1,0
1108631,438484,2015-08-12 17:06:48.710,1,1,1,2,17,33,1,15
1385073,355707,2015-08-12 17:10:20.457,1,1,1,2,17,33,1,77
1385073,407687,2015-08-12 17:10:20.457,1,1,1,2,17,33,1,77
1385073,362191,2015-08-12 17:10:20.472,1,1,1,2,17,33,1,79
1385073,205764,2015-08-12 17:10:20.472,1,1,1,2,17,33,1,79
395680,273320,2015-08-12 17:12:12.270,0,1,1,2,17,33,0,0
1304653,352328,2015-08-12 17:20:00.913,0,1,1,2,17,33,0,0
861299,270383,2015-08-12 17:20:02.380,1,1,1,2,17,33,1,143
740861,45420,2015-08-12 17:21:54.210,1,1,1,2,17,33,0,0
686012,49029,2015-08-12 17:22:11.235,1,2,2,2,17,33,1,4
518659,235559,2015-08-12 17:24:03.224,1,1,1,2,17,33,0,15
518659,315309,2015-08-12 17:24:03.240,1,1,1,2,17,33,0,16
518659,372395,2015-08-12 17:24:03.240,1,1,1,2,17,33,0,16
518659,336850,2015-08-12 17:24:03.255,1,1,1,2,17,33,0,18
518659,196658,2015-08-12 17:24:03.255,1,1,1,2,17,33,1,18
518659,267236,2015-08-12 17:24:03.287,1,1,1,2,17,33,1,20
518659,202611,2015-08-12 17:24:03.287,1,1,1,2,17,33,1,20
518659,326846,2015-08-12 17:24:03.318,1,1,1,2,17,33,0,22
956284,16913,2015-08-12 17:25:03.663,1,1,1,2,17,33,1,0
1385073,185933,2015-08-12 17:26:20.230,1,1,1,2,17,33,1,81
310759,128767,2015-08-12 17:28:32.675,0,1,1,2,17,33,0,0
761183,435836,2015-08-12 17:29:04.370,0,1,1,2,17,33,0,0
740116,14430,2015-08-12 17:29:39.210,1,1,1,2,17,33,1,0
52045,399532,2015-08-12 17:31:57.883,0,2,2,2,17,33,0,0
1380719,67811,2015-08-12 17:36:19.545,1,1,1,2,17,33,0,0
861299,143778,2015-08-12 17:38:20.731,1,1,1,2,17,33,1,144
588166,197466,2015-08-12 17:38:56.732,0,1,1,2,17,33,0,0
1398767,98721,2015-08-12 17:40:53.419,0,1,1,2,17,33,0,0
